,CHROM,BIN_START,BIN_END,intron_East_Window_pi,codon_1_East_Window_pi,codon_2_East_Window_pi,codon_3_East_Window_pi,codon_4D_East_Window_pi,intergenic_final_East_Window_pi,intron_West_Window_pi,codon_1_West_Window_pi,codon_2_West_Window_pi,codon_3_West_Window_pi,codon_4D_West_Window_pi,intergenic_final_West_Window_pi
6161,DPSCF300034,780001,790000,0.012083521183383232,0.002132597959183674,0.005992873469387754,,,,0.011802444139779465,0.003259387755102041,0.005135989795918368,,,
6162,DPSCF300034,790001,800000,0.01154914907205813,0.0012106542372881358,0.008586677966101694,0.0,0.0,,0.010978426283048268,0.0011586542372881358,0.006941670338983052,0.0005742000000000001,0.00112926,
6163,DPSCF300034,800001,810000,0.00807922327672328,,0.0,,,0.010584688942307723,0.007421197002996995,,0.0022246967741935486,,,0.010349165131578957
6164,DPSCF300034,890001,900000,0.009924027918544982,0.0,0.004712599999999999,0.002199845161290323,0.0017241386206896555,0.004890975869336145,0.009574710850303085,0.00030954039497307006,0.005066277419354841,0.001203417741935484,0.0011682003448275859,0.005356679662802946
6165,DPSCF300034,900001,910000,0.012126613251411494,0.0003501401960784314,0.004873978325123153,0.0007037300492610838,0.0007288632653061225,0.015251517018117009,0.0117626829956825,0.0005011686274509805,0.005092999507389164,0.003120167980295567,0.004777952040816325,0.012096704306504284
6166,DPSCF300034,1120001,1130000,0.019029648407643308,0.002851537694704049,0.005439350778816199,0.009922691588785046,0.014423877707006368,0.014284541519785287,0.020211601910828027,0.00283822585669782,0.005521914018691588,0.011121107476635514,0.015478525477707006,0.012358799778218806
6167,DPSCF300034,1130001,1140000,0.019418105557986853,0.007106756415478616,0.008615393890020365,0.0123331083503055,0.011495481614349776,0.013585163222809591,0.019341542407002147,0.006346543991853361,0.007343318533604887,0.014342869653767822,0.012997162780269056,0.013505852666987048
6168,DPSCF300034,1150001,1160000,0.014811681532198397,0.005476359235668789,0.009124169361702126,0.008482498297872341,0.00705468018018018,0.02034471885786005,0.016302487268689943,0.006264109766454354,0.011281877872340428,0.010845531276595741,0.008774655855855856,0.019498078318167508
6169,DPSCF300034,1160001,1170000,0.016093247233820426,0.0043618546341463406,0.005671698048780489,0.008452703414634147,0.003974704390243902,0.002723138190649669,0.014415655819415415,0.004194886341463413,0.0041122604878048785,0.00733035512195122,0.004641969756097561,0.0034239493624772287
6170,DPSCF300035,1,10000,0.0003562765873015873,,,,,0.0020620197002141328,0.0006343690104166666,,,,,0.0005625360813704497
6171,DPSCF300035,10001,20000,0.016911224820943482,0.005986081847133758,0.00011373980891719748,0.009966972292993629,0.01209372571428571,,0.01793599184983956,0.009413500477707008,0.0010760214968152867,0.009947176751592358,0.00918912337662338,
6172,DPSCF300035,20001,30000,0.00960775250767654,0.0013818863529411762,0.0131886091764706,0.003677248588235294,0.002901895374449339,,0.015890469785056302,0.002320560294117648,0.01575424994117646,0.004140780352941177,0.003783671145374451,
6173,DPSCF300035,30001,40000,0.012911688896784521,0.00217309,0.003798187142857143,0.008923848928571426,0.005156756417910448,0.017645858766716156,0.012025705489429718,0.0020017732142857147,0.0049520392857142865,0.008576403392857146,0.00546812567164179,0.01656968098068346
6174,DPSCF300035,40001,50000,0.017772115463191237,0.004073827464788731,0.00805450070422535,0.00860720023474178,0.009237876674364895,0.011848476726009529,0.02156741821063749,0.0032648022300469487,0.007444143896713619,0.008668977582159627,0.008020971362586607,0.008862822687798507
6175,DPSCF300035,50001,60000,0.01689418281642914,0.00640537602739726,0.002074725342465753,0.0038323541095890406,0.0008605855421686747,0.01224585249258163,0.018441673512154186,0.0046863797945205475,0.0012575746575342465,0.005513016780821918,0.003156004819277109,0.011250029406528184
6176,DPSCF300035,60001,70000,0.015538304157127468,0.0036472506276150627,0.0008523171548117155,0.004711092693110647,0.00507577627118644,0.016774445185185182,0.014750795758525203,0.004543534518828453,0.0008935192468619246,0.006420922964509393,0.00809622474576271,0.017978536666666673
6177,DPSCF300035,70001,80000,0.011124910179856076,0.0006157637931034482,0.0018472913793103449,0.010651024347826086,0.014835552941176472,0.0023043142159257447,0.011220284820143844,0.0002972655172413793,0.002018279310344828,0.006891297391304349,0.010948603921568626,0.002545741695163653
6178,DPSCF300035,80001,90000,0.016375051296726954,0.005133851485148514,0.006312536633663365,0.01618733465346535,0.01332371272727273,0.008272189283974676,0.017633132749061038,0.0050373465346534654,0.008403563366336636,0.02036501584158416,0.013122156363636363,0.006739582196785193
6179,DPSCF300035,90001,100000,0.0029509268240343342,0.0024281674220963173,,0.0003822118980169972,0.0004074188911704312,0.00013694947303161811,0.001443337467811159,0.0011139515580736543,,0.00014481359773371106,,0.0005800199008059516
6180,DPSCF300035,100001,110000,0.0008532582784810126,0.0,0.00025334438305709035,0.0004677127071823204,,,0.00034505730379746837,,,,,
6181,DPSCF300035,110001,120000,0.0012604383356840624,0.0001485002079002079,0.000366130905306972,,,,0.0014055742031029612,0.00017859563409563408,0.00041862486992715915,,,
6182,DPSCF300035,120001,130000,0.013961184202394757,,,0.0,0.0,0.013240841393786718,0.013447935283893365,,,0.0018148842105263161,0.002463057142857143,0.015007829429051203
6183,DPSCF300035,130001,140000,0.018457701429772915,0.0028064314540059343,0.007304570919881305,0.008281916320474777,0.010952066071428571,0.011369369331823307,0.017646134342584753,0.003023906973293768,0.006717398071216621,0.008466759050445102,0.011598681547619049,0.009787349784824444
6184,DPSCF300035,140001,150000,0.008757426258444109,0.0010504205882352943,0.0007878154411764707,0.005923205882352942,0.008915557480314959,,0.009093594301590782,0.0011698874999999998,0.0007517529411764706,0.003947816176470588,0.004158508661417323,
6185,DPSCF300035,150001,160000,0.0011392257564575646,,0.000378969696969697,0.0,,0.005221072404900064,0.0006525096678966789,,0.0002749820936639118,0.00018665454545454543,,0.004680938845905864
6186,DPSCF300035,160001,170000,0.0010164496927374301,,,,,0.0004389244673983215,0.0009615156843575418,0.0003024814814814815,,,,
6187,DPSCF300035,170001,180000,0.012727828274368271,0.001388371279373368,0.0013676490861618802,0.0033137671875000003,0.0043796344497607645,0.0002383827032625583,0.013659274397111943,0.001953882506527416,0.0013031148825065275,0.003984234375,0.005878828708133972,0.00011184412221646817
6188,DPSCF300035,180001,190000,0.007874928491620093,0.000825764161849711,0.018442063583815026,0.003229976744186047,0.003930464761904761,0.0026145208757637475,0.006742038161745129,0.0037101942196531798,0.018767772254335263,0.0035383151162790686,0.003531819047619047,0.0037797737270875782
6189,DPSCF300035,190001,200000,0.01974473408450704,0.0008727430927835053,0.003554553909465021,0.011926534156378598,0.011557146075085324,0.01583541206116736,0.02249819070422539,0.0013895402061855676,0.00517701975308642,0.010895520164609054,0.01247912832764505,0.014235670622442347
6190,DPSCF300035,200001,210000,0.021441714276283344,0.0069570311418685115,0.0054010436741767755,0.01312205857885615,0.011838627777777777,0.02460952666364865,0.022355995939924208,0.007010429584775088,0.005048332582322357,0.012065674696707107,0.01234961638888889,0.02260100009053865
6191,DPSCF300035,230001,240000,0.0002977808591625884,0.001546845577211394,0.0017570584707646178,0.001285071964017991,0.0018743062730627305,0.0070685605519480435,5.625252854812397e-05,0.0015164827586206901,0.0016207865067466266,0.0009360119940029984,0.0016072767527675275,0.005762546915584405
6192,DPSCF300035,270001,280000,0.004949527483683829,0.007692841228070174,0.0015432096491228072,0.0039682526315789465,0.0033222604651162797,0.009007306802721087,0.005754808411892677,0.004022461403508772,0.0011993087719298244,0.0026798719298245623,0.0011888186046511626,0.007977359952128973
6193,DPSCF300035,320001,330000,0.002199629213483146,0.001164315320334262,6.632181987000929e-05,0.005384348375116062,0.00801832680412371,0.009057735144157792,0.0019338337078651686,0.0014975165273909002,0.0001246994428969359,0.005114363695450326,0.006567258762886598,0.008113545584218491
6194,DPSCF300035,380001,390000,0.008589101233396583,0.006380325490196078,,0.009700176470588236,0.01902726923076923,0.008066669769094127,0.009941102205882336,0.007306980392156863,,0.010070819607843135,0.01842803846153846,0.008025349449378298
6195,DPSCF300035,430001,440000,0.010080757846889934,0.007463691063829786,0.002904427234042553,0.004818190638297873,0.009145225862068966,0.005594943845252057,0.009695728205741595,0.008435986382978721,0.003223029787234043,0.004438095319148936,0.008109603448275864,0.00627171326690113
6196,DPSCF300035,440001,450000,0.009049435710896695,,0.0013477094339622642,0.0013477094339622642,0.002976191666666667,0.005814540915553035,0.008682332990668956,,0.002602475471698113,0.0,0.0,0.005683057122547617
6197,DPSCF300035,590001,600000,0.00925634541452679,0.0017006809523809525,,0.0,,0.006164655357142837,0.009701566177549515,0.0,,0.0016420380952380956,,0.006295232448308246
6198,DPSCF300035,600001,610000,0.013055191791292805,0.005700940900900901,0.004938274234234235,0.007092810090090089,0.005608876744186046,0.016229099309749785,0.013646703506148241,0.0047513981981982,0.004096294414414414,0.0051863127927927926,0.004645068992248064,0.01147494387402932
6199,DPSCF300035,610001,620000,0.007646808784596885,0.0013881245005257625,0.0016134513144058884,0.00791147003154574,0.0129158498630137,0.011912237702825871,0.007816444645006,0.001632312828601472,0.001377224079915878,0.007337775078864355,0.01072520876712329,0.01185899795806742
6200,DPSCF300035,620001,630000,0.02437503857227385,0.007012301038961039,0.0021060942857142853,0.010145671428571423,0.010405642539682538,0.008697127758686548,0.023189412068625584,0.007209246753246753,0.0016168948051948054,0.009328967792207795,0.010384197142857144,0.00894991050019091
6201,DPSCF300035,630001,640000,0.013521601636188648,0.00495553726362625,0.001203570411568409,0.008819323692992213,0.012857781204819277,0.009306843666283943,0.011397894225216554,0.005063096662958844,0.0015235056729699665,0.0089075275862069,0.01268960096385542,0.01005478463451968
6202,DPSCF300035,640001,650000,0.015702444188911698,0.011575826455026457,0.0028974582010582012,0.01301754708994709,0.02730010833333333,0.0127289541363052,0.01349969843942504,0.009439313756613756,0.002810344444444445,0.013952517460317462,0.025105891666666668,0.010849191513073272
6203,DPSCF300035,650001,660000,0.01394918024861879,0.005655694689265536,0.0007212287330316742,0.001478368778280543,0.000741323076923077,0.0176175608946121,0.01325482693370165,0.0047528767231638435,0.0008978613122171947,0.0023219830316742076,0.0024796774725274725,0.019397391985767617
6204,DPSCF300035,660001,670000,0.015146342731277513,0.0024068095238095233,0.006236770500000001,0.0108664015,0.01594914676258993,0.013403630149736943,0.016047376522415085,0.003459954887218044,0.008207815250000005,0.0127344275,0.01631217985611511,0.009698593646297032
6205,DPSCF300035,670001,680000,0.01658723305785125,0.010297366139240505,0.00542914082278481,0.008631371202531643,0.0133156975,0.019695732520325256,0.01471822258953166,0.010071833544303795,0.0039466058544303795,0.009397953322784813,0.013977119583333336,0.016658966341463525
6206,DPSCF300035,680001,690000,0.01726953110285008,0.010875955555555556,0.0,0.00030525042735042736,0.0,0.0113992465669533,0.01160970470879801,0.012192287179487182,0.0017373239316239312,0.0015847931623931622,0.0018409032258064515,0.011352974737957874
6207,DPSCF300035,690001,700000,0.015441286197916643,0.012474054430379746,0.006496549367088608,0.007149553164556962,0.011544010909090909,0.014157301526152084,0.011764443576388896,0.015208270886075946,0.007217413607594938,0.005624605379746835,0.008903927272727274,0.011394849281375009
6208,DPSCF300035,710001,720000,0.026107887821612358,0.00666336375,0.00385251375,0.017625662499999997,0.02790819436619718,0.018607177857570344,0.022408457547169792,0.009679375625,0.00452964875,0.01931716812500001,0.028347974647887318,0.01881019259126282
6209,DPSCF300035,720001,730000,0.020249489543989,0.0023041483870967746,,0.02210274193548387,0.0685185,0.02002256421771161,0.01584518470750802,0.0011123483870967743,,0.02041256129032258,0.05983066,0.020423054535656626
6210,DPSCF300035,730001,740000,0.016984923019999938,,,,,0.0,0.0156385423500001,,,,,0.0344828
6211,DPSCF300035,740001,750000,0.007393196712201894,0.0033105729050279327,0.0005763949720670392,0.0,,0.003836839456552507,0.006087567214633015,0.005346637709497206,0.00033374245810055867,0.0005542663407821229,0.001078582565789474,0.003130283838097933
6212,DPSCF300035,750001,760000,0.011467966732283452,0.0003616637974683545,0.0015672081012658226,0.006717566075949368,0.017177132394366197,0.014921192715789488,0.010948691707677144,0.00026189468354430377,0.0010981177215189874,0.005213384556962026,0.010914857042253518,0.013902511221052592
6213,DPSCF300035,760001,770000,0.003648006315789474,0.003134288761904762,0.00013605447619047622,0.011544468571428572,0.012499710043668124,0.014847650462129488,0.003063014736842105,0.0025604234285714284,6.568152380952382e-05,0.01113128,0.013116289519650654,0.013083304573280576
6214,DPSCF300035,770001,780000,0.0087908525840853,0.007649787709497205,0.0012266853631284914,0.0038840120670391057,0.005381508947368421,,0.009369367596390465,0.008454583240223466,0.0008976403351955311,0.004912689720670392,0.006512885263157895,
6215,DPSCF300035,780001,790000,0.011054625643776841,0.0021539907103825134,0.0003758633879781421,0.021279672131147537,0.028981820512820514,0.012241698593550256,0.011933048283261787,0.0032628234972677593,0.0014776907103825141,0.01915213551912568,0.03009679935897436,0.01161870366529338
6216,DPSCF300035,790001,800000,0.014380798325930987,0.00999935283648498,0.012391781757508349,0.004419961290322581,0.006540486297376093,0.009265633860977295,0.013118888025281857,0.008005136040044495,0.011924259510567298,0.004086682313681868,0.0061871784256559755,0.009300911631108051
6217,DPSCF300035,800001,810000,0.01747064965132498,0.0043096086021505355,0.0003840247311827957,0.006713316666666668,0.01545175286624204,0.013921038104567213,0.014825335983263587,0.004610385752688172,0.0001821387096774193,0.007218871505376345,0.01580989363057325,0.011587442108485384
6218,DPSCF300035,820001,830000,0.013103092475014741,0.0024699159292035397,0.003804374336283185,0.003851197345132743,0.003677438297872341,0.006442639444444458,0.011811765637860095,0.003000709734513275,0.003244304424778761,0.004903930530973451,0.003882902836879432,0.005997277380952368
6219,DPSCF300035,830001,840000,0.009794855971702056,,,0.0213500234375,0.022596997222222224,,0.009297278017062021,,,0.01901374921875,0.0174514625,
6220,DPSCF300035,840001,850000,0.012629221013412809,,,0.005499857894736843,0.0,0.011578712428829355,0.009687941169895676,,,0.008039613157894736,0.005944400000000001,0.010825448840438848
6221,DPSCF300035,860001,870000,0.0019375492957746485,0.0002616432234432235,0.0007849296703296704,0.007636101098901098,0.007236871074380166,0.008788622527170956,0.0004856732394366197,0.0002526212454212454,0.0026414395604395604,0.011206181318681323,0.017728857851239666,0.008365051652212126
6222,DPSCF300035,880001,890000,0.0022087065420560745,0.0030071165467625907,,0.003939702158273381,0.009281671186440677,0.00671894459232746,0.0032066696261682233,0.003316410071942446,,0.007599007194244604,0.017318291525423732,0.006574121675427774
6223,DPSCF300035,910001,920000,0.011812804919786105,0.01491100606060606,0.0021645030303030304,0.0,,0.007149465165031203,0.009814600641711224,0.005719636363636363,0.0020898666666666673,0.0010449333333333334,,0.007086570673505769
6224,DPSCF300035,920001,930000,0.020013149028801032,0.00014144277227722774,0.002786943366336633,0.011048248712871285,0.015187149206349204,0.005121693745454548,0.01863303814467513,0.0006684530693069308,0.002449791287128713,0.011551761782178215,0.01815522962962964,0.005987685199999993
6225,DPSCF300035,930001,940000,0.015661675563909752,0.0022410108508014804,0.0009177602469135803,0.00924946,0.013009645294117649,0.009510692121212095,0.018278459398496216,0.004691244636251543,0.0012846090123456789,0.010602501481481477,0.014430098235294118,0.008348238714416863
6226,DPSCF300035,940001,950000,0.0141208806148199,0.00023083113772455087,0.012675799145299151,0.00654140170940171,0.007779350891089106,0.011625830740393632,0.013030045492085309,0.00023287639007698886,0.01136189282051282,0.0062610871794871814,0.006674935247524752,0.01287058608247422
6227,DPSCF300035,950001,960000,0.009930636505959772,0.0022749939790575914,0.0031146992146596857,0.010150902486911013,0.010699166285714285,0.0033444678955453144,0.009369523447785057,0.0017756871073298433,0.0033391630235602107,0.009994922185863862,0.011460553857142857,0.0038685906298003077
6228,DPSCF300035,960001,970000,0.02962192721164613,0.005115639772727273,0.0007515643939393938,0.01124338787878788,0.022669221839080458,0.01753529190482529,0.022438422172452392,0.0047079253787878795,0.0010483693181818179,0.011699352083333331,0.02462608563218391,0.018084895959058968
6229,DPSCF300035,970001,980000,0.012884511938382552,0.005160291299677765,0.0013810027926960259,0.012963246186895814,0.014812057812499996,0.010189235498141913,0.012647489024390234,0.004935204833512352,0.001809684854994629,0.012307155531686357,0.012795556770833336,0.009100963245443256
6230,DPSCF300035,980001,990000,0.011562707855973828,0.0001930502702702703,0.0001930502702702703,0.01180466,0.011129813131313131,0.008052790113473306,0.011423959247135832,0.0005526400000000001,0.0006196772972972973,0.012028917297297295,0.012209217171717177,0.008001549380461688
6231,DPSCF300035,990001,1000000,0.016757234594594606,0.003571430000000001,0.06044973,0.01349208,0.0198413,0.0141933282074511,0.01778421369369369,0.03224441,0.04606777,0.014730815,0.00998185,0.012855162280602496
6232,DPSCF300035,1000001,1010000,0.021590553166986576,,0.003968258139534884,0.0008305651162790697,,0.008548532017353597,0.02040726928982725,,0.0035031488372093025,0.0,,0.008185935748373107
6233,DPSCF300035,1080001,1090000,0.011282805463576163,0.001536098924731183,0.008562324731182794,0.0007680494623655915,,0.007519729699248105,0.010754085430463571,0.0018539139784946239,0.006420391397849462,0.0,,0.0072272648966165125
6234,DPSCF300035,1090001,1100000,0.015387601834862397,0.0025027295238095235,0.0037708920634920633,0.011224489523809522,0.01348733839285714,0.012979210539018552,0.021608391131498463,0.0022297133333333326,0.002910536031746032,0.015050087460317453,0.01776802678571429,0.013662967511397214
6235,DPSCF300035,1100001,1110000,0.01872201846153848,,0.013136287931034482,0.0,0.0,0.007735260926694324,0.016615021333333313,,0.023984615517241386,0.0005945310344827586,0.0013522666666666667,0.007346691044260002
6236,DPSCF300035,1140001,1150000,0.010638999521302085,0.0036170787610619467,0.010078664601769913,0.005864588495575221,0.007047785937499999,0.017803222497420047,0.009782902573001444,0.004092857522123895,0.007931407964601768,0.011491582743362832,0.014438717187499997,0.01945551826625384
6237,DPSCF300035,1150001,1160000,0.010875955150040556,0.002580180246913581,,0.0052256839506172855,0.005357145000000001,0.01482824345679019,0.00894856273317112,0.003592424691358024,,0.0064828074074074074,0.008136745,0.01429433861454052
6238,DPSCF300035,1190001,1200000,0.0068177984505087726,0.0069033550295858,0.0077330106508875715,0.010065433136094674,0.013617374736842104,0.019129983018867938,0.007283245467160009,0.003991310650887574,0.010187685798816569,0.012611108875739643,0.01959436736842105,0.017772150589622622
6239,DPSCF300035,1200001,1210000,0.016252947535771074,0.0044511619047619055,0.0,0.0011337873015873018,0.0,0.016122744321050084,0.015437885585585584,0.0032648698412698412,0.0016420380952380954,0.001622831746031746,0.00172414,0.013972808240787563
6240,DPSCF300035,1210001,1220000,0.018610172511713853,0.0013535131782945735,0.011990206718346252,0.008770488372093023,0.007997324137931035,0.010433153649025077,0.01773214854465434,0.0007519028423772611,0.012899583720930237,0.007537780103359174,0.00637990459770115,0.01136922284122562
6241,DPSCF300035,1220001,1230000,0.003864449775784753,0.0010204085714285718,0.010393042857142858,0.00385488,0.0,0.01650904349780823,0.006703401345291479,0.0,0.021277334285714284,0.002359354285714286,0.0010449333333333334,0.015514729009778662
6242,DPSCF300035,1240001,1250000,0.016707889874081838,0.005834502040816325,0.0014505270748299318,0.010657596734693877,0.010493374226804124,0.00867096346780255,0.013944096091290622,0.006472672108843538,0.0011621848979591835,0.010572413877551022,0.011336779896907215,0.007960747206213986
6243,DPSCF300035,1250001,1260000,0.002177400170794195,0.0010977936507936506,0.0015027179138321991,0.0026515085130533484,0.0025066304461942262,0.0040781161461794025,0.0028958567549103318,0.0008463965986394557,0.0011927742630385488,0.002882663564131668,0.0020578199475065613,0.002376431428571429
6244,DPSCF300035,1260001,1270000,0.00023875215021199284,0.00017636691358024695,0.0,0.0,,0.0014235735594456595,0.00014620193821926106,0.00017028543209876543,0.0012741520987654322,0.0,,0.0016529413384390953
6245,DPSCF300035,1270001,1280000,0.0006207406171809841,,,,,,0.0005810786488740616,,0.0015251026438569207,,,7.705653631284919e-06
6246,DPSCF300035,1280001,1290000,0.011580004340441558,0.00273509203187251,0.005053860557768924,0.007441133864541831,0.009029980444444443,0.01233464491710978,0.011384088620494386,0.0025921717131474104,0.005886924900398407,0.0071149197211155405,0.009012575555555557,0.012454018705035956
6247,DPSCF300035,1290001,1300000,0.014780101918265204,0.004008624057450627,0.004212857091561939,0.006554384919210054,0.011111108333333331,0.013600173980992586,0.015732179816513717,0.004265137701974865,0.003686244703770197,0.00812732998204668,0.012716785833333338,0.014112264118268188
6248,DPSCF300035,1300001,1310000,0.016149933382218203,0.009838183554376656,0.010764458885941646,0.0023928816976127327,0.0027351819209039552,0.010292284626647144,0.01621162196150324,0.010914975862068963,0.01099199946949602,0.0024984742705570296,0.0020678067796610165,0.009196823016105415
6249,DPSCF300035,1310001,1320000,0.014847925891276937,0.006933039655172415,0.002417441379310345,0.005541875862068965,0.006523574999999999,0.014758724068767924,0.0128235667509482,0.007799301724137928,0.002518937068965517,0.007275174999999997,0.008916295454545455,0.012691180444126064
6250,DPSCF300035,1320001,1330000,0.015445019975237326,0.006707313819368879,0.009473720130576714,0.011693177584330795,0.01696010057471264,0.0093919216812318,0.016074658295501476,0.006786884004352559,0.008579385963003264,0.010136880413492928,0.013620310919540229,0.009929617145235124
6251,DPSCF300035,1330001,1340000,0.008843221556712952,0.0035770696011004125,0.0045840809917355365,0.004372731404958677,0.004349546619217081,0.008202506229508195,0.0080783124565972,0.00454261719394773,0.0039947479338843,0.0033356194214876032,0.003969924199288257,0.005843330601092895
6252,DPSCF300035,1340001,1350000,0.006621682035928143,0.00021843608562691132,0.0058878573170731705,0.0015808500000000002,0.0011904766666666667,0.011621567085108885,0.008284702395209582,0.00031265565749235484,0.006706214024390246,0.0013482515243902439,0.0011393433333333335,0.011738249556604909
6253,DPSCF300035,1360001,1370000,0.01062766321525886,0.0017307744619799138,0.0017649340028694398,0.0035564381635581053,0.003517751449275362,0.004241738737151251,0.011023363851044502,0.002184629555236729,0.0016430292682926824,0.002854687661406026,0.002283945652173913,0.004484794904552129
6254,DPSCF300036,70001,80000,0.01862739083808964,0.006643155555555555,0.0025058794444444447,0.019003527222222226,0.020453911578947367,0.017726150683722974,0.01870762915289888,0.006575593055555557,0.0039372875,0.01616926777777778,0.01894483421052632,0.01620158531098367
6255,DPSCF300036,80001,90000,0.018141753034471696,0.004667542675159237,0.007885956687898089,0.0028140063694267517,0.003710158536585365,0.0024765569083855564,0.017683479948211754,0.0038686649681528656,0.0060842878980891715,0.003560410191082803,0.003253512195121952,0.0017119797373918238
6256,DPSCF300036,130001,140000,0.019793842231075717,0.0005175985507246377,0.013457556521739128,0.012326505797101449,0.01034759746835443,0.017174974198967973,0.01814400669322707,0.00024987536231884055,0.010437765217391306,0.007658452173913044,0.004548691139240506,0.016796395799832102
6257,DPSCF300036,140001,150000,0.012154690016501652,0.007668233239436621,0.0013227508474576274,0.005881389830508473,0.004377107878787878,0.014487953352769747,0.012806004661716174,0.006969833239436621,0.0018729887005649718,0.006442662146892657,0.005565643636363638,0.012172273377320872
6258,DPSCF300036,150001,160000,0.014504982988991175,0.007370427311827955,7.672244897959184e-05,0.005219965413533835,0.0055403508045977,0.013926328301886792,0.015032518458754402,0.008261946129032258,0.0002579694951664877,0.005213321589688508,0.0059174919540229895,0.012348256432247
6259,DPSCF300036,160001,170000,0.016446004943443653,,,0.0041336041666666665,0.008098489795918368,0.011396317444717457,0.014600925052366973,,,0.0042221291666666655,0.005481697959183672,0.011516222850122862
6260,DPSCF300036,170001,180000,0.007373635537665334,0.00030525042735042736,0.004906617094017094,0.005980646153846154,0.007506346341463414,0.012199535228612642,0.008880298619896478,0.0015692811965811965,0.0050852905982905995,0.005584257264957263,0.0071611707317073186,0.011880551355954441
6261,DPSCF300036,190001,200000,0.012750404359673027,0.00303387530224525,0.011294789291882552,0.007749172366148531,0.009791793073593073,0.014414956158663882,0.01259631260217983,0.003094809499136441,0.010553905354058722,0.009312639205526777,0.0145295380952381,0.012373788183716072
6262,DPSCF300036,200001,210000,0.008323806953205207,0.0012469793780687393,0.0006841067103109657,0.010850455319148931,0.013707652669039144,0.0076429994082840265,0.007951992929441078,0.0014534905073649758,0.0009178371522094927,0.012569522913256958,0.014219810320284697,0.007599151479289934
6263,DPSCF300036,210001,220000,0.008457728382126366,0.0,0.009770329545454544,,,,0.009256431361068336,0.00039185,0.008036361363636366,,,
6264,DPSCF300036,220001,230000,0.007183948550649336,0.0005807203252032522,,0.014926653658536584,0.004088509090909091,0.06802714285714287,0.007246395064935041,0.0002803479674796748,,0.019304643902439026,0.008148642424242425,
6265,DPSCF300036,230001,240000,0.016755320684126114,0.006468174213836477,0.005939904088050314,0.008980569496855342,0.007598611838006229,0.010308463327205877,0.016543952298236186,0.006430086320754716,0.0074316948113207545,0.010375650314465409,0.009364643302180686,0.009578317302389696
6266,DPSCF300036,240001,250000,0.000920930049261084,0.004036617977528091,0.0017299788764044946,0.0037809869662921354,0.0019100315352697094,0.001933643316370859,0.0013638955665024634,0.0030356820224719107,0.001082132808988764,0.0029948997752808995,0.0014408622406639005,0.0018665411939927992
6267,DPSCF300036,260001,270000,0.017130418535550085,0.0011083920948616603,0.0006953592885375495,0.009384738339920946,0.007592375609756096,,0.016876918264355726,0.0008895075098814229,0.000674304347826087,0.01040389604743083,0.008184187804878047,
6268,DPSCF300036,270001,280000,0.014947899211218243,,0.0,,,0.018164842375199462,0.013637335758106902,,0.003694585714285714,,,0.01803285333941204
6269,DPSCF300036,300001,310000,0.00973566398390342,0.0004128820809248555,,0.00597914450867052,0.009577703703703705,0.01703494406220557,0.009229608752515087,0.0009686364161849713,,0.004923610404624278,0.007886894444444445,0.01404196426720087
6270,DPSCF300036,310001,320000,0.019069186304347827,0.0018699338129496397,0.015054623021582728,0.0066565802158273365,0.0066315542600896855,0.01868271686431552,0.018823160271739088,0.001855141007194245,0.014303630215827343,0.006531621582733814,0.00791061255605381,0.017444822978592386
6271,DPSCF300036,330001,340000,0.01715534126074499,0.004493644392523365,0.0015576327102803738,0.01346857757009346,0.012248069465648857,0.01747581935971013,0.01829501408787008,0.004441092990654204,0.003103958878504673,0.01260947640186916,0.011512732061068702,0.016013466656599282
6272,DPSCF300036,400001,410000,0.017646427733934628,0.0019912397849462366,0.00918814695340502,0.01679277670250897,0.018185451798561143,0.011057699049576123,0.018751605118376542,0.0015405910394265235,0.00977586541218638,0.01565201290322579,0.016682127697841727,0.009915578165938832
6273,DPSCF300036,410001,420000,0.015497619080000009,,,,,,0.01515427015000012,,,,,
6274,DPSCF300036,420001,430000,0.012864913706308023,0.0023041483870967746,,0.019329229032258068,0.023978374468085102,,0.01467756195862644,0.002663787096774194,,0.019827106451612904,0.023979621276595742,
6275,DPSCF300036,430001,440000,0.009611368753402284,0.011288103558718858,0.0014969224199288256,0.0070421185053380795,0.00784422325581395,0.013761034208432785,0.00973173647250952,0.011145491459074732,0.0015070217081850534,0.007106675800711745,0.007571391085271317,0.012653525696101784
6276,DPSCF300036,440001,450000,0.017577269243819728,0.0011003819757365685,0.004672038474870017,0.00639597677642981,0.0069469725190839686,,0.0161353456737761,0.0011889526863084925,0.0046677410745234,0.008487277816291161,0.009021309923664124,
6277,DPSCF300036,450001,460000,0.004847752370041529,0.00035060843373493976,0.0011899451807228915,0.0037982618473895577,0.005671798484848485,,0.0054737568953171925,0.0004433951807228916,0.00110970281124498,0.0035022141566265065,0.00479958712121212,
6278,DPSCF300036,460001,470000,0.015823161681565574,0.008684044770642206,0.003038688440366972,0.0151764475229358,0.01659533617747441,0.012697191612158522,0.014621958009180916,0.008521624128440364,0.0032867696330275233,0.014701106972477054,0.016448538054607508,0.013053329742208531
6279,DPSCF300036,470001,480000,0.010347355720000066,,,,,,0.010675564680000048,,,,,
6280,DPSCF300036,480001,490000,0.011497355680000059,,,,,,0.011002061150000048,,,,,
